ChEMBL_ID,SMILES,EGFR_Probability,Confidence_Level,Drug_Likeness_Score
CHEMBL2152261,C=CC[C@H](C)[C@H](C)C[C@@H](O)[C@H](O)[C@@H]1CC[C@@]2(C)O[C@@]3(C)C[C@@]4(C)O[C@H]5/C=C\C[C@H]6O[C@H]7C[C@H]8O[C@H]9C[C@@]%10(C)O[C@@](C)([C@@H]%11CC[C@H]%12O[C@@]%13(C)C[C@H]%14O[C@@]%15(C)C[C@H]%16O[C@@]%17(C)C[C@@H](O)[C@H]([C@@H]%18O[C@H]%19[C@H](O)[C@@H](O)[C@H](C[C@H](O)C[C@@H](O)[C@@H]%20O[C@H]%21[C@H](O)[C@@H](O)[C@H]([C@@H]%22O[C@@H]%23[C@H](O)[C@H]%24O[C@H]%25C[C@H]%26O[C@@H](C[C@H](O)[C@@H](O)[C@H]%27O[C@H]%28[C@H](O)[C@H]%29O[C@H]%30C[C@H]%31O[C@H]%32[C@@H](O)[C@@H](O)[C@H]([C@H](C)[C@H](O)[C@H](C)CC[C@H](OS(=O)(=O)[O-])[C@H](O)[C@H](C)C[C@@H](O)C(=C)/C(C)=C/CO)O[C@@H]%32[C@H](O)C[C@]%31(C)O[C@@H]%30C[C@]%29(C)O[C@@H]%28C[C@H]%27O)[C@H](OS(=O)(=O)[O-])[C@H](O)[C@@H]%26O[C@@H]%25C[C@@H]%24O[C@H]%23[C@H](O)[C@H]%22O)O[C@H]%21C[C@H]%20O)O[C@H]%19C[C@H]%18O)O[C@@H]%17[C@H](O)[C@]%16(C)O[C@@H]%15CC[C@]%14(C)O[C@@H]%13C[C@@H]%12O%11)[C@H](O)C[C@@H]%10O[C@]9(C)CC[C@]8(C)O[C@]7(C)C[C@@H]6O[C@@H]5C[C@@H]4O[C@@H]3C[C@@H]2O1.[Na+].[Na+],0.8002447485923767,High,0.3200978994369507
CHEMBL489313,O=C(CCN1Cc2cc3c(Nc4cccc(Br)c4)ncnc3cc21)N1CCOCC1,0.7991566061973572,Moderate,0.3196626424789429
CHEMBL3973906,COc1cc2ncnc(Nc3ccc(Cl)c(Cl)c3F)c2cc1OC1CCN(C(=O)/C=C\Cl)CC1,0.7981412410736084,Moderate,0.31925649642944337
CHEMBL499682,C[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@H](O[C@H]4[C@H](OC(=O)[C@]56CCC(C)(C)C[C@H]5C5=CC[C@@H]7[C@@]8(C)C[C@H](O)[C@H](O[C@@H]9O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]9O)[C@@](C)(CO)[C@@H]8[C@H](O)C[C@@]7(C)[C@]5(C)C[C@H]6O)OC[C@H](O)[C@@H]4O)O[C@H]3C)OC[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.7980691194534302,Moderate,0.3192276477813721
CHEMBL3957773,C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)[C@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CCC(C)(C)C[C@H]4C4=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8OC[C@H](O)[C@H](O[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@H]8O)C(C)(C)[C@@H]7CC[C@@]6(C)[C@]4(C)C[C@@H]5O)[C@H](O)[C@@H](O)[C@@H]3O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@H]1O,0.7977387309074402,Moderate,0.3190954923629761
CHEMBL4864758,C=CCc1ccc(OCCCC[N+](C)(C)CC(=O)NCC)c(-c2ccc(OCCCC[N+](C)(C)CC(=O)NCC)c(CC=C)c2)c1.[Br-].[Br-],0.7975563406944275,Moderate,0.319022536277771
CHEMBL2435325,CC[C@@]1(OC(=O)OCCSSC[C@H](NC(=O)CCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)CC[C@H](NC(=O)c2ccc(NCc3cnc4nc(N)[nH]c(=O)c4n3)cc2)C(=O)O)C(=O)O)C(=O)OCc2c1cc1n(c2=O)-c2cc3ccccc3nc2C1,0.7970632910728455,Moderate,0.3188253164291382
CHEMBL4297678,CC(O)COC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5C[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](OCC(C)O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]8CO)O[C@@H]7CO)O[C@@H]6CO)O[C@@H]5COCC(C)O)O[C@@H]4COCC(C)O)O[C@@H]3CO,0.7968692779541016,Moderate,0.31874771118164064
CHEMBL506928,CO[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](C)O[C@@H](O[C@H]3[C@@H](OC)C[C@H](O[C@H]4[C@@H](OC)C[C@H](O[C@H]5CC[C@@]6(C)C(=CC[C@]7(O)[C@@H]6C[C@@H](OC(=O)/C=C/c6ccccc6)[C@@]6(C)[C@]7(O)CC[C@]6(O)C(C)=O)C5)O[C@@H]4C)O[C@@H]3C)C[C@H]2OC)O[C@H](C)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.7958458065986633,Moderate,0.3183383226394654
CHEMBL270696,OCCNc1c(Br)cccc1Nc1ncnc2ccncc12,0.795573353767395,Moderate,0.31822934150695803
CHEMBL509384,C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12,0.7944443821907043,Moderate,0.31777775287628174
CHEMBL4285120,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(=O)CC(C)C)[C@]2(CO)[C@H](OC(C)=O)[C@H](OC(C)=O)[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H]7O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.7942450642585754,Moderate,0.3176980257034302
CHEMBL4577883,COC[C@@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.7941703200340271,Moderate,0.3176681280136109
CHEMBL4443188,COC[C@H](C)Oc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.7941703200340271,Moderate,0.3176681280136109
CHEMBL3663927,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(OC)c(N4CCN(C)CC4)c3)c(C(N)=O)nc2CC)c1,0.7940706610679626,Moderate,0.31762826442718506
CHEMBL398857,C[C@@H]1O[C@H](OC(=O)[C@]23CCC(C)(C)CC2C2=CCC4[C@@]5(C)C[C@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(C(=O)O)[C@@H]5CC[C@@]4(C)[C@]2(CO)CC3)[C@@H](O[C@H]2O[C@H](C)[C@@H](O[C@@H]3OC[C@@H](O)[C@H](O[C@@H]4OC[C@](O)(CO)[C@H]4O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@@H]1O,0.7932072877883911,Moderate,0.31728291511535645
CHEMBL3623285,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CC[C@H](N(C)C)C1,0.7930103540420532,Moderate,0.3172041416168213
CHEMBL3982137,C=C(CN1CCCCC1)C(=O)N1CC(Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC)C1,0.792944610118866,Moderate,0.3171778440475464
CHEMBL3422495,CCCC[N+](CCCC)(CCCC)Cc1ccc(Oc2ccc(C[N+](CCCC)(CCCC)CCCC)cc2)cc1.[Br-].[Br-],0.792897641658783,Moderate,0.3171590566635132
CHEMBL3818196,CCOc1cc2ncnc(Nc3ccc(OCC4CC4)c(Cl)c3)c2cc1NC(=O)[C@H]1NC(=O)O[C@@H]1C,0.7926503419876099,Moderate,0.31706013679504397
CHEMBL3613184,CNS(=O)(=O)c1cccc(Nc2ncnc3[nH]c(-c4ccccc4)cc23)c1,0.7918548583984375,Moderate,0.316741943359375
CHEMBL524336,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)[C@H]5CC=C6[C@@H]7CC(C)(C)CC[C@]7(C(=O)O)CC[C@@]6(C)[C@]5(C)CC[C@H]4C3(C)C)OC[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@H]1O,0.791373610496521,Moderate,0.3165494441986084
CHEMBL2071437,CC(C)=CCC[C@@](O)(CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(C)[C@@H]1CC[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,0.7912768721580505,Moderate,0.3165107488632202
CHEMBL4533027,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCNC(=O)c1ccc2cc(C(=O)N[C@H](CC3CCCCC3)C(=O)N3C[C@@H](n4nncc4C(C)(C)O)C[C@H]3C(=O)NC3(C(=O)C(N)=O)CCCCC3)ccc2c1,0.7912087440490723,Moderate,0.3164834976196289
CHEMBL3895468,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC12COCC1C2,0.7910729050636292,Moderate,0.3164291620254517
CHEMBL2105782,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2C[C@H](C)C[C@H](C)C2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC.O=P(O)(O)O,0.7907133102416992,Moderate,0.3162853240966797
CHEMBL3819183,Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O[C@@H]3[C@H](O)[C@@H](COP(=O)(O)O[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]4n4ccc(=O)[nH]c4=O)O[C@H]3n3cnc4c(N)ncnc43)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,0.7902841567993164,Moderate,0.3161136627197266
CHEMBL5193366,C/C(=C\CC[C@@](C)(O)[C@@H]1[C@H](O)C[C@H]2[C@@]1(C)CC[C@H]1C(C)(C)[C@@H](O[C@@H]3O[C@H](CO[C@@H]4OC[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)CC[C@]21C)C[C@H](O)[C@@H](O)[C@@](C)(O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.7896919250488281,Moderate,0.3158767700195313
CHEMBL3819018,O=C1N[C@H](C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)CO1,0.789385199546814,Moderate,0.3157540798187256
CHEMBL3758682,COc1cc(CO)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,0.7892188429832458,Moderate,0.31568753719329834
CHEMBL1910837,CC(=O)O[C@@H]1[C@@H](O)[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O[C@@H]7O[C@@H](C)[C@H](O)[C@@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O)CC[C@]34C)[C@]2(C)CO)OC[C@@H]1OC(C)=O,0.7884281873703003,Moderate,0.3153712749481201
CHEMBL5412674,O=C(O)CCSC[C@H]1O[C@@H]2O[C@H]3[C@H](O)[C@@H](O)[C@@H](O[C@H]4[C@H](O)[C@@H](O)[C@@H](O[C@H]5[C@H](O)[C@@H](O)[C@@H](O[C@H]6[C@H](O)[C@@H](O)[C@@H](O[C@H]7[C@H](O)[C@@H](O)[C@@H](O[C@H]8[C@H](O)[C@@H](O)[C@@H](O[C@H]9[C@H](O)[C@@H](O)[C@@H](O[C@H]1[C@H](O)[C@H]2O)O[C@@H]9CSCCC(=O)O)O[C@@H]8CSCCC(=O)O)O[C@@H]7CSCCC(=O)O)O[C@@H]6CSCCC(=O)O)O[C@@H]5CSCCC(=O)O)O[C@@H]4CSCCC(=O)O)O[C@@H]3CSCCC(=O)O,0.7876695990562439,Moderate,0.31506783962249757
CHEMBL1076840,C[C@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6[C@@H](O)[C@H](OC[C@H]7O[C@@H](O[C@@H]8[C@@H](O)[C@H](O[C@H]9[C@H](O)[C@@H](CO)O[C@@H](O[C@@H]%10[C@H](O)[C@@H](O[C@@H]%11O[C@@H](C)[C@H](O)[C@@H](O)[C@H]%11O)[C@H](O)O[C@@H]%10CO)[C@@H]9O[C@@H]9OC[C@H](O)[C@H](O)[C@H]9O)OC[C@H]8O)[C@H](O)[C@@H](O)[C@@H]7O)O[C@H]6CO)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C,0.7875707149505615,Moderate,0.31502828598022464
CHEMBL1094688,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)[C@H](O)[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.7856099605560303,Moderate,0.3142439842224121
CHEMBL3752337,C=CC(=O)Nc1cccc(-n2c(=O)cc(-c3ccc(-c4ccccc4)cc3)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,0.7854528427124023,Moderate,0.314181137084961
CHEMBL505421,CCCCC[C@H](CCCCCCCCCC(=O)OC[C@H]1O[C@H]2O[C@H]3[C@H](O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]4[C@H](O[C@@H]2[C@@H](O)[C@@H]1O)O[C@H](C)[C@@H](O)[C@@H]4O)O[C@H](C)[C@H](O)[C@@H]3O)O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,0.7852047085762024,Moderate,0.314081883430481
CHEMBL1208570,CC(C)CCC[C@@](C)(O)[C@H]1[C@@H](O)C[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5O[C@H](C)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.7847471237182617,Moderate,0.31389884948730473
CHEMBL4299416,CC[C@H]1OC(=O)[C@@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NNC(=O)/C=C/c3cc(OC)c(OC)c(OC)c3)[C@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)CN(C)[C@@H](C)[C@@H]2OC(=O)O[C@@]12C,0.7840802669525146,Moderate,0.3136321067810059
CHEMBL1950497,NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2Cn2cc(CCCCOc3cc(Cl)cc(Oc4cc(Cl)cc(Cl)c4)c3)nn2)[C@H](N)[C@@H](O)[C@@H]1O,0.7840639352798462,Moderate,0.3136255741119385
CHEMBL338175,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.7840598821640015,Moderate,0.31362395286560063
CHEMBL1207539,O=C(O)CCc1cccc(SCC2O[C@@H]3O[C@@H]4C(CO)O[C@H](O[C@@H]5C(CO)O[C@H](O[C@@H]6C(CO)O[C@H](O[C@@H]7C(CO)O[C@H](O[C@@H]8C(CO)O[C@H](O[C@@H]9C(CO)O[C@H](O[C@@H]%10C(CO)O[C@H](O[C@H]2C(O)C3O)C(O)C%10O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)c1,0.7838281393051147,Moderate,0.31353125572204593
CHEMBL2311557,C[C@@H]1O[C@@H](O[C@H]2[C@H](OC[C@@]34CC[C@]5(C)C(=CC[C@@H]6[C@@]7(C)CC[C@H](O[C@@H]8O[C@H](CO[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)[C@@H](O)[C@H](O)[C@H]8O)C(C)(C)[C@@H]7CC[C@]65C)[C@@H]3CC(C)(C)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,0.7835651636123657,Moderate,0.31342606544494633
CHEMBL1094690,C/C=C(/C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.7829382419586182,Moderate,0.3131752967834473
CHEMBL524844,C=C1CCC2OC(CC3=CC4/C(C)=C/CC(C)CC(/C=C/C(O)C5CC(O)C(O)C(CCC(O)/C=C/C(C)=C/CCC6=NCCC(C3)C64C)O5)OC(=O)CC3OC(C(O)CC1C)C(O)C3OS(=O)(=O)O)C(O)CC2O,0.782426118850708,Moderate,0.31297044754028325
CHEMBL1160265,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(O)(=S)OCP(=O)(O)COP(O)(=S)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,0.78187096118927,Moderate,0.312748384475708
CHEMBL5197154,CN1CCC(c2ccc(-c3ccc4c(=O)n(C(C(=O)Nc5nccs5)c5ccccc5)ccc4c3)cc2)CC1,0.7817606925964355,Moderate,0.31270427703857423
CHEMBL5219545,COCCOc1cc2ncnc(Nc3cccc(-c4cn(CCCNC(=S)Nc5ccc(CC6CN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CCN6CC(=O)O)cc5)nn4)c3)c2cc1OCCOC,0.7815080881118774,Moderate,0.312603235244751
CHEMBL1181808,CCCCCCCCCCCCCCC(COC(=O)C[N+](C)(C)C)(COC(=O)C[N+](C)(C)C)COC(=O)C[N+](C)(C)C,0.7813042998313904,Moderate,0.3125217199325562
CHEMBL4063018,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1C(=O)NCC[Se]C#N,0.7810345888137817,Moderate,0.3124138355255127
CHEMBL1159567,C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@@]2(CO)C(CC1(C)C)C1=CCC3[C@@]4(C)CC[C@H](O[C@@H]5O[C@H](C(=O)O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@](C)(CO)C4CC[C@@]3(C)[C@]1(C)C[C@H]2O,0.7808655500411987,Moderate,0.3123462200164795
CHEMBL525242,C[C@H](CC[C@@]1(O)O[C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.7805605530738831,Moderate,0.31222422122955323
CHEMBL527059,CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(C=O)C5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]2(CO)[C@@H](O)[C@@H]1O,0.7798470258712769,Moderate,0.3119388103485108
CHEMBL1207870,CC(C)CC(=O)C[C@](C)(O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O[C@@H]5O[C@H](CO)[C@@H](O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O[C@@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@H]5O)[C@H]4O)[C@H]4C[C@@H](OS(=O)(=O)O)CC[C@]4(C)C3=CC[C@@]21C,0.7793157696723938,Moderate,0.31172630786895755
CHEMBL525226,CO[C@H]1C[C@H](CC[C@H](C)[C@H](O)[C@H](C)[C@H]2OC(=O)/C=C/C(C)=C/C[C@H](O)C[C@@H]3CCC[C@H](C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@H](C)[C@H](O)[C@@H](C)[C@H]([C@@H](C)CC[C@H]4C[C@H](OC)C[C@H](C)O4)OC(=O)/C=C/C(C)=C/C[C@H](O)C[C@@H]4C=CC[C@H](C[C@H](OC)[C@@H](C)[C@@H](O)C[C@@H](O)[C@@H]2C)O4)O3)O[C@@H](C)C1,0.7793029546737671,Moderate,0.31172118186950687
CHEMBL2271376,C[C@H](CCC1(O)O[C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)CC[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2[C@@H]1C)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0.7791867256164551,Moderate,0.31167469024658206
CHEMBL1094689,C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7O[C@@H](CO)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,0.7790188193321228,Moderate,0.31160752773284917
CHEMBL605430,CCC[C@@H](OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]1OC(n2c(SCC)nc3c(N)ncnc32)[C@H](O)[C@@H]1O)[C@H]1OC(n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O,0.7787682414054871,Moderate,0.31150729656219484
CHEMBL3261989,O=C(/C=N\O)Nc1ccc[n+](CCCCCCC[n+]2cccc(NC(=O)/C=N\O)c2)c1.[Br-].[Br-],0.7780748009681702,Moderate,0.3112299203872681
CHEMBL4079449,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](OC(=O)NCc3cn(Cc4c(Cl)cccc4Cl)nn3)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](OC(=O)NCc2ccccc2)[C@]1(C)O,0.7780168056488037,Moderate,0.3112067222595215
CHEMBL4465852,CC(C)OP(=O)(OC(C)C)C(NCCC[N+](C)(C)Cc1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1.[Br-],0.777901828289032,Moderate,0.31116073131561284
CHEMBL3355769,CCCCCCCCCCCCCC[N+](C)(C)CCN(C)CCN(C)CC[N+](C)(C)CCCCCCCCCCCCCC.[Br-].[Br-],0.7777389883995056,Moderate,0.31109559535980225
CHEMBL4467365,CN(C)CCCc1cc2c3c(c(NCCCn4cc(CCO[C@@H]5O[C@H](CO)[C@@H](O[C@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)nn4)cc4c3c1C(=O)N(CCCN(C)C)C4=O)C(=O)N(CCCN(C)C)C2=O,0.7774373888969421,Moderate,0.31097495555877686
CHEMBL4557820,CC1(C)[C@@H](O[C@H]2OC[C@H](O)[C@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC[C@]2(C)[C@H]3CC=C4[C@@H]5C[C@@](C)(C=O)CC[C@]5(C(=O)O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,0.7773683071136475,Moderate,0.310947322845459
